CMDLINE python read_sort.py -i data/ecoli_100Kb_reads_10x.fasta -m pca_sort -cs 10000 -c data/headerless/ecoli_100Kb_reads_10x.fasta.headerless.gz --delete_output True
MEM 2.101562 1670259376.4179
MEM 18.410156 1670259376.5269
MEM 31.714844 1670259376.6389
MEM 42.894531 1670259376.7490
MEM 48.585938 1670259376.8610
MEM 48.656250 1670259376.9730
MEM 49.355469 1670259377.0840
MEM 56.609375 1670259377.1951
MEM 67.000000 1670259377.3071
MEM 74.886719 1670259377.4191
MEM 84.343750 1670259377.5311
MEM 88.101562 1670259377.6422
MEM 99.601562 1670259377.7542
MEM 92.273438 1670259377.8662
MEM 92.277344 1670259377.9762
MEM 92.281250 1670259378.0868
MEM 92.312500 1670259378.1988
MEM 91.160156 1670259378.3108
