CMDLINE python read_sort.py -i data/ecoli_100Kb_reads_80x.fasta -m pca_sort -cs 80000 -c data/headerless/ecoli_100Kb_reads_80x.fasta.headerless.gz --delete_output True
MEM 2.125000 1670259127.9027
MEM 18.246094 1670259128.0028
MEM 30.476562 1670259128.1148
MEM 42.777344 1670259128.2268
MEM 48.304688 1670259128.3378
MEM 48.378906 1670259128.4489
MEM 48.910156 1670259128.5609
MEM 56.683594 1670259128.6729
MEM 66.867188 1670259128.7849
MEM 74.757812 1670259128.8970
MEM 85.648438 1670259129.0090
MEM 88.519531 1670259129.1210
MEM 91.468750 1670259129.2330
MEM 94.156250 1670259129.3451
MEM 97.332031 1670259129.4571
MEM 100.089844 1670259129.5691
MEM 102.855469 1670259129.6811
MEM 105.667969 1670259129.7932
MEM 108.371094 1670259129.9052
MEM 111.167969 1670259130.0172
MEM 113.855469 1670259130.1282
MEM 117.191406 1670259130.2403
MEM 167.542969 1670259130.3523
MEM 167.546875 1670259130.4643
MEM 167.546875 1670259130.5763
MEM 167.546875 1670259130.6884
MEM 167.546875 1670259130.8004
MEM 167.546875 1670259130.9124
MEM 167.546875 1670259131.0234
MEM 184.906250 1670259131.1345
MEM 132.054688 1670259131.2465
MEM 130.910156 1670259131.3585
MEM 91.734375 1670259131.4695
MEM 91.867188 1670259131.5816
MEM 91.898438 1670259131.6926
MEM 91.937500 1670259131.8046
MEM 91.937500 1670259131.9166
MEM 91.937500 1670259132.0287
MEM 91.964844 1670259132.1407
MEM 91.964844 1670259132.2507
MEM 91.964844 1670259132.3607
MEM 91.992188 1670259132.4728
MEM 91.992188 1670259132.5848
MEM 91.992188 1670259132.6968
MEM 91.992188 1670259132.8088
MEM 91.992188 1670259132.9209
MEM 91.992188 1670259133.0319
MEM 91.992188 1670259133.1429
MEM 91.992188 1670259133.2549
MEM 91.992188 1670259133.3670
MEM 91.992188 1670259133.4790
MEM 92.996094 1670259133.5890
MEM 91.992188 1670259133.7000
MEM 91.992188 1670259133.8111
MEM 91.992188 1670259133.9231
MEM 91.773438 1670259134.0351
MEM 91.773438 1670259134.1471
