CMDLINE C:\Users\antoi\anaconda3\python.exe read_sort.py -i data/humch1_1Mb_reads_80x.fasta -m chatgpt_sort -c data/headerless/humch1_1Mb_reads_80x.fasta.headerless.gz --delete_output True
MEM 2.109375 1670697893.2193
MEM 19.562500 1670697893.3293
MEM 28.890625 1670697893.4413
MEM 38.792969 1670697893.5533
MEM 47.105469 1670697893.6614
MEM 59.843750 1670697893.7734
MEM 68.875000 1670697893.8854
MEM 69.003906 1670697893.9954
MEM 69.804688 1670697894.1075
MEM 74.359375 1670697894.2175
MEM 83.968750 1670697894.3295
MEM 90.343750 1670697894.4395
MEM 100.796875 1670697894.5516
MEM 162.500000 1670697894.6616
MEM 237.828125 1670697894.7711
MEM 321.792969 1670697894.8821
MEM 418.261719 1670697894.9902
MEM 236.894531 1670697895.1012
MEM 236.957031 1670697895.2112
MEM 237.019531 1670697895.3232
MEM 237.019531 1670697895.4353
MEM 237.019531 1670697895.5473
MEM 237.019531 1670697895.6593
MEM 237.019531 1670697895.7693
MEM 237.019531 1670697895.8814
MEM 237.019531 1670697895.9934
MEM 237.023438 1670697896.1034
MEM 237.144531 1670697896.2134
MEM 237.269531 1670697896.3255
MEM 237.328125 1670697896.4375
MEM 237.457031 1670697896.5495
MEM 237.542969 1670697896.6615
MEM 237.667969 1670697896.7736
MEM 237.792969 1670697896.8836
MEM 237.917969 1670697896.9926
MEM 237.980469 1670697897.1036
MEM 238.062500 1670697897.2157
MEM 238.167969 1670697897.3277
MEM 238.292969 1670697897.4397
MEM 238.417969 1670697897.5517
MEM 238.480469 1670697897.6638
MEM 238.574219 1670697897.7758
MEM 238.730469 1670697897.8858
MEM 238.792969 1670697897.9978
MEM 238.917969 1670697898.1079
MEM 238.980469 1670697898.2199
MEM 239.082031 1670697898.3319
MEM 239.230469 1670697898.4439
MEM 239.292969 1670697898.5540
MEM 239.417969 1670697898.6660
MEM 239.488281 1670697898.7780
MEM 239.585938 1670697898.8880
MEM 239.730469 1670697899.0001
MEM 239.792969 1670697899.1121
MEM 239.917969 1670697899.2241
MEM 240.042969 1670697899.3361
MEM 240.097656 1670697899.4462
MEM 240.230469 1670697899.5582
MEM 240.304688 1670697899.6702
MEM 240.417969 1670697899.7822
MEM 240.542969 1670697899.8943
MEM 240.667969 1670697900.0063
MEM 240.730469 1670697900.1183
MEM 240.816406 1670697900.2303
MEM 240.917969 1670697900.3424
MEM 241.042969 1670697900.4544
MEM 241.167969 1670697900.5664
MEM 241.230469 1670697900.6784
MEM 241.324219 1670697900.7905
MEM 241.480469 1670697900.9025
MEM 241.531250 1670697901.0135
MEM 241.667969 1670697901.1225
MEM 241.792969 1670697901.2346
MEM 241.835938 1670697901.3466
MEM 241.980469 1670697901.4566
MEM 243.035156 1670697901.5686
MEM 243.222656 1670697901.6807
MEM 243.347656 1670697901.7907
MEM 243.398438 1670697901.9027
MEM 243.535156 1670697902.0147
MEM 243.613281 1670697902.1248
MEM 243.750000 1670697902.2348
MEM 243.894531 1670697902.3468
MEM 244.011719 1670697902.4558
MEM 244.144531 1670697902.5649
MEM 244.214844 1670697902.6769
MEM 244.332031 1670697902.7869
MEM 244.519531 1670697902.8989
MEM 244.578125 1670697903.0090
MEM 244.707031 1670697903.1190
MEM 244.812500 1670697903.2310
MEM 244.925781 1670697903.3430
MEM 245.113281 1670697903.4551
MEM 245.238281 1670697903.5671
MEM 245.300781 1670697903.6791
MEM 245.382812 1670697903.7891
MEM 245.500000 1670697903.9012
MEM 245.640625 1670697904.0132
MEM 245.781250 1670697904.1232
MEM 245.914062 1670697904.2333
MEM 246.000000 1670697904.3433
MEM 246.101562 1670697904.4533
MEM 246.226562 1670697904.5653
MEM 246.414062 1670697904.6754
MEM 246.476562 1670697904.7874
MEM 246.570312 1670697904.8994
MEM 246.726562 1670697905.0114
MEM 246.804688 1670697905.1235
MEM 246.910156 1670697905.2355
MEM 247.027344 1670697905.3475
MEM 247.175781 1670697905.4595
MEM 247.324219 1670697905.5716
MEM 247.449219 1670697905.6816
MEM 247.574219 1670697905.7936
MEM 247.699219 1670697905.9036
MEM 247.746094 1670697906.0157
MEM 247.949219 1670697906.1277
MEM 248.011719 1670697906.2397
MEM 248.136719 1670697906.3517
MEM 248.261719 1670697906.4638
MEM 248.328125 1670697906.5758
MEM 248.476562 1670697906.6878
MEM 248.609375 1670697906.7998
MEM 248.726562 1670697906.9099
MEM 248.851562 1670697907.0219
MEM 248.976562 1670697907.1329
MEM 249.101562 1670697907.2439
MEM 249.179688 1670697907.3560
MEM 249.281250 1670697907.4680
MEM 249.476562 1670697907.5800
MEM 249.601562 1670697907.6920
MEM 249.664062 1670697907.8031
MEM 249.750000 1670697907.9141
MEM 249.863281 1670697908.0261
MEM 250.050781 1670697908.1381
MEM 250.175781 1670697908.2502
MEM 250.238281 1670697908.3622
MEM 250.394531 1670697908.4742
MEM 250.550781 1670697908.5862
MEM 250.613281 1670697908.6963
MEM 250.738281 1670697908.8083
MEM 250.863281 1670697908.9203
MEM 250.964844 1670697909.0324
MEM 251.113281 1670697909.1424
MEM 251.175781 1670697909.2544
MEM 251.363281 1670697909.3654
MEM 251.488281 1670697909.4765
MEM 251.535156 1670697909.5885
MEM 251.675781 1670697909.7000
MEM 251.769531 1670697909.8120
MEM 251.957031 1670697909.9241
MEM 252.082031 1670697910.0351
MEM 252.132812 1670697910.1441
MEM 252.269531 1670697910.2561
MEM 252.398438 1670697910.3682
MEM 252.519531 1670697910.4802
MEM 252.644531 1670697910.5902
MEM 252.703125 1670697910.7022
MEM 252.894531 1670697910.8143
MEM 252.964844 1670697910.9243
MEM 253.082031 1670697911.0363
MEM 253.207031 1670697911.1483
MEM 253.332031 1670697911.2584
MEM 253.457031 1670697911.3704
MEM 253.539062 1670697911.4824
MEM 253.644531 1670697911.5924
MEM 253.808594 1670697911.7045
MEM 253.933594 1670697911.8165
MEM 254.058594 1670697911.9275
MEM 254.144531 1670697912.0385
MEM 254.246094 1670697912.1486
MEM 254.371094 1670697912.2606
MEM 254.511719 1670697912.3726
MEM 254.593750 1670697912.4846
MEM 254.707031 1670697912.5967
MEM 254.933594 1670697912.7087
MEM 254.996094 1670697912.8187
MEM 255.121094 1670697912.9307
MEM 255.183594 1670697913.0408
MEM 255.343750 1670697913.1478
MEM 255.496094 1670697913.2558
MEM 255.558594 1670697913.3668
MEM 255.683594 1670697913.4779
MEM 255.757812 1670697913.5869
MEM 255.871094 1670697913.6949
MEM 256.054688 1670697913.8069
MEM 256.179688 1670697913.9190
MEM 256.304688 1670697914.0310
MEM 256.429688 1670697914.1410
MEM 256.472656 1670697914.2510
MEM 256.679688 1670697914.3631
MEM 256.742188 1670697914.4751
MEM 256.867188 1670697914.5871
MEM 256.992188 1670697914.6991
MEM 257.105469 1670697914.8092
MEM 257.242188 1670697914.9212
MEM 257.308594 1670697915.0332
MEM 257.429688 1670697915.1442
MEM 257.617188 1670697915.2553
MEM 257.675781 1670697915.3673
MEM 257.804688 1670697915.4783
MEM 257.945312 1670697915.5893
MEM 258.054688 1670697915.6974
MEM 258.144531 1670697915.8074
MEM 258.304688 1670697915.9194
MEM 258.394531 1670697916.0314
MEM 258.476562 1670697916.1435
MEM 258.644531 1670697916.2555
MEM 258.769531 1670697916.3675
MEM 258.894531 1670697916.4795
MEM 258.957031 1670697916.5916
MEM 259.113281 1670697916.7036
